patterns,tags
မအိုနဲ့,Gojo Joestar
ကြီးခေါင်းထဲဝင်နေတဲ့ဖား,Gojo Joestar
ဟနေတဲ့ဖား,Gojo Joestar
ငရုတ်သီးစားမိတဲ့ဖား,Gojo Joestar
စော်ပြစ်လူရွင်ဒေါ်ဖား,Gojo Joestar
ဖားပဲဒါကသူ့ကပြန်လို့,Gojo Joestar
ဖားနဲ့ဖားစတွေ့ပုံ,Gojo Joestar
စော်ငြင်းခံရပြီးဒီဝင်,Gojo Joestar
ဘာပြမှာလဲ,Gojo Joestar
လာ,Gojo Joestar
ကိုသုခရှိပါသလား,Gojo Joestar
ကိုသုခရေ,Gojo Joestar
ဘာတုန်းသမီး,Gojo Joestar
ကင်မ်ကမာမီ,Gojo Joestar
လူယုတ်မာအလုပ်တွေလုပ်,Gojo Joestar
ကိုမယ်,Gojo Joestar
ယူမလား,Gojo Joestar
ဒေါ်လှသိန်း,Gojo Joestar
ဘာတဲ့လဲလား,Gojo Joestar
မရတုန်းမင့်ရဲ့ရှာတွေ့တယ်,Gojo Joestar
ဆစ်ပက်ထွက်အောင်လား,Gojo Joestar
သူများမဟုတ်ပါဘူးဖန်မလီတွေ,Gojo Joestar
သေလေ,Gojo Joestar
သမီးတော်လေး,Gojo Joestar
အေ့,Gojo Joestar
လိုသဘောကောင်းပါစေပဲဆုတောင်းပေါ့,Gojo Joestar
ညကလားမသိ,Gojo Joestar
မှာမြန်မာစာတစ်လုံးနှစ်လုံးလောက်ပြောတာကိုမပေးရင်ရပြီ,Gojo Joestar
ဘာကြီးတုန်း,Gojo Joestar
စဂေးပါပြီ,Gojo Joestar
တကယ်ပေးဖြစ်တာမှမဟုတ်တာချသာချ,Gojo Joestar
လိုမှာအားယားပြီးရှိတဲ့လူပေးပြီးတာပိုကောင်းဉီးမှာ,Gojo Joestar
မရှိတာတခုခုလိုသလိုကြီးကွာက,Gojo Joestar
စာမေးပွဲပြီးရင်ကိုတော့မယ်,Gojo Joestar
မသိဘူးအတက်နှေးသလားလို့,Gojo Joestar
မြန်မာချက်မှာပြောတာမတက်ဘူးလား,Gojo Joestar
ထန်းလျက်ပါတယ်သောက်လိုက်,Gojo Joestar
အဟေးဟေးဟေး,Gojo Joestar
ကိုနိုးပါကိုိုးပါ,Gojo Joestar
ဆျာကျိလေမီက,Gojo Joestar
သိပ္ပံဆျာမ,Gojo Joestar
ရေမဖလစ်ရဘူးလို့ကပြောတယ်,Gojo Joestar
ငါလဲစားချင်နေတာ,Gojo Joestar
ပဲထင်တယ်,Gojo Joestar
အော်သံကြားရတော့မှာသမီးကတော့,Gojo Joestar
ဘာညာ,Gojo Joestar
လေဖြတ်သွားရှာပြီ,Gojo Joestar
လာပြီ,Gojo Joestar
သူကဘယ်တော့မှနားမလည်ဘူး,Gojo Joestar
အိပ်လိုက်တော့,Gojo Joestar
မတွေ့လို့တောင်းတာ,Gojo Joestar
နိုး,Gojo Joestar
နဲ့ခွဲပန်းပုံကမြင်းပုံကကြယ်ကငါ,Gojo Joestar
ဒီလိုပါပဲစိတ်ထဲမထားနဲ့,Gojo Joestar
ဠပဲထင်မပြောင်းပါဘူး,Gojo Joestar
တူတူသေကြတာပေါ့,Gojo Joestar
အဆုံးသတ်ခါနီးအမေရိကန်သွားပြီနေဂါးးလို့အကျယ်ကြီးအော်မယ်,Gojo Joestar
ဘာနဲ့လဲ,Gojo Joestar
ဒီဘဲဠီးတွေပြောနေတာ,Gojo Joestar
ဆိုတဲ့ကိုယ့်ကိုဖတ်ပြီးဆိုတဲ့တတိယဂဲဖရန့်တောင်သတိရသွားတယ်,Gojo Joestar
အသံနဲ့ကလာတူနေသေးတယ်,Gojo Joestar
ရေသောက်,Gojo Joestar
ရဲ့နွားဆီကမလာတဲ့နို့သောက်မလား,Gojo Joestar
နွားဆီကမလာတဲ့နို့ပါဆိုကောင်းဖြစ်မလား,Gojo Joestar
လေးယောက်မြောက်ကငါပဲသူငယ်ချင်း,Gojo Joestar
သူကပလစ်ထားတယ်မကောင်းဘူးမရှိတောင်နေ့တိုင်းစကားလာပြောတဲ့ကကောင်းတယ်,Gojo Joestar
မျန်မာလိုပြောသား,Gojo Joestar
လဲပြောင်မှာ,Gojo Joestar
ဘယ်မလဲငါ,Gojo Joestar
ကင်မ်ရေလာပြောပါဉ,Gojo Joestar
ရေ,Gojo Joestar
ကိုနဲ့ပဲသဘောတူမယ်,Gojo Joestar
ဘကြီးတော်,Gojo Joestar
သေမှာ,Gojo Joestar
စိတ်ကျန်းမာရေးဆေးရုံ,Gojo Joestar
ကျောင်းမှာယောင်လိုက်တာအကျယ်ကြီးပြောမိလို့ဆရာမရိုက်တာတောင်ခံရသေး,Gojo Joestar
တူတူပဲသမီးရေ,Gojo Joestar
အဲ့သီချင်းဆိုပါလား,Gojo Joestar
ဒါနဲ့ရေဆိုတဲ့မှာရှိရင်ပို့ပေးပါဉီး,Gojo Joestar
ဒီတိုင်းပဲ,Gojo Joestar
ပါသဲလေ့,Gojo Joestar
တွေမကောင်းပေမဲ့ဒီကတော့ကောင်းပါတယ်,Gojo Joestar
တအားကိုအားအားလို့ဖတ်မိတာမျက်လုံးတောင်ပြူးသွားတယ်,Gojo Joestar
အခုတော်အဲ့လိုပြောပြီပေါ့,Gojo Joestar
ကျောမှာဘာအပိ့ရှိလို့လဲဗျာ,Gojo Joestar
ဘဲမရှိလို့,Gojo Joestar
ရှိတာလဲမမြင်ချင်ပါဘူး,Gojo Joestar
သူ့ကိုမှချစ်မိနေပါတယ်,Gojo Joestar
လေငါနဲ့မဆိုင်ဘူး,Gojo Joestar
ဖျက်ပြီဟေ့ပြီးရင်ဘယ်နှမိနစ်ဘာညာလာဉီးမယ်,Gojo Joestar
လေမြင်းက,Gojo Joestar
သမီးရေအဖေ့ကိုကယ်ပါဉီး,Gojo Joestar
သုမေဆဘ,Gojo Joestar
မင်းပဲပြောနေပြီး,Gojo Joestar
တစ်ပတ်နဲ့ပြတ်တဲ့ကျိန်စာလေ,Gojo Joestar
ကိုယ်ဖြစ်ကိုယ်ခံ,Gojo Joestar
ဓစ်နဲ့ထိုးရမှာ,Gojo Joestar
ရှမ်းကြီးရဲ့ဂွင်းဆယ်ဂွင်းပဲရှိတယ်,Gojo Joestar
မနက်ကပဲသောက်နေတာ,Gojo Joestar
ပြောတာတော့ကမကောင်းဘူးတဲ့,Gojo Joestar
မင့်ကိုလုပ်မှာ,Gojo Joestar
မျန်မာကွစတစ်ကာမစပန်းနဲ့,Gojo Joestar
နိုး,Gojo Joestar
ဆိုကြတာပေါ့ချစ်လေးရယ်,Gojo Joestar
ကျနော်ကျဆဲတယ်,Gojo Joestar
အေးလေ,Gojo Joestar
ကွရိုင်းချင်ရိုင်းမယ်ဒါပေမဲ့မယုတ်မာဘူး,Gojo Joestar
လောက်ကဗိုလ်အောင်ကက်ဆက်ခွေထဲကဟာလေ,Gojo Joestar
မမြဝင်းကိုဗိုလ်အောင်ဒင်တောထဲဖမ်းခေါ်လာတဲ့အခန်း,Gojo Joestar
လာတပ်တာလား,Gojo Joestar
ဟောဗျာ,Gojo Joestar
ဘာမှမဟုတ်,Gojo Joestar
ဘာ,Gojo Joestar
ဟင်,Gojo Joestar
ဆန့်ကျင်သောဘုတ်ဒဘာဂျာဝင်များ,Gojo Joestar
ရဲ့ကောင်မလေးကိုတဲ့မပါဘူး,Gojo Joestar
သုမေတွေပြော,Gojo Joestar
ဒီလောက်ကောင်းတာကိုမကြည့်ဖူးဘူးလား,Gojo Joestar
မြင့်သိရိအောင်ကိုပြောတာသား,Gojo Joestar
ကမြင့်ထင်လို့,Gojo Joestar
နားမထောင်ဖူးဘူးလားမေးတာအဲ့ခေတ်ကမပေါ်သေးဘူး,Gojo Joestar
အော်အေ့,Gojo Joestar
မြက်သိရိ,Gojo Joestar
ကရောသူပဲလား,Gojo Joestar
မြင်ဖူးသလိုဖြစ်နေတယ်,Gojo Joestar
ကတော့မတူတော့လူတူတာထင်တယ်,Gojo Joestar
ကတ်ဆက်ခွေလဲရှိတယ်လေ,Gojo Joestar
သူကကျရိုင်းတာတောင်မရှိတော့ဒီမှာမဆဲတာ,Gojo Joestar
သူလဲရိုင်းတယ်မင်းမသိတာ,Gojo Joestar
အေးအဲ့တာအဲ့တာ,Gojo Joestar
သီချင်းသံ,Gojo Joestar
ငါကသူမလိုက်နာတာခဏခဏတွေ့တယ်မင်းကလုပ်မှာမဟုတ်လို့,Gojo Joestar
တကယ်လုပ်မှာဆိုပြောပြီ,Gojo Joestar
မီလဲနားထောင်မယ်,Gojo Joestar
ဘာကိုပေးမှာ,Gojo Joestar
ငါလုမယ်,Gojo Joestar
အခုဝင်,Gojo Joestar
ဠီးကလေးငါ့ထက်တစ်နှစ်နဲ့တစ်လတိတိကြီးတယ်,Gojo Joestar
မီဆိုအဲ့လိုလုပ်နေတာ,Gojo Joestar
ထဲကလေးတောင်သတိရသွားတယ်,Gojo Joestar
ကျောင်းအိမ်သာထဲမှာ,Gojo Joestar
ဟာ,Gojo Joestar
ဘေတော့အကုန်ခံမနေနဲ့ဆင်းလိုက်,Gojo Joestar
ကရဲ့ဆိုတော့ပါတယ်လေကငဇွဲသွားထိတာ,Gojo Joestar
အော်မဟုတ်ဘူးဟဆိုတော့တစ်နှစ်ပဲ,Gojo Joestar
အစွန်းထွက်တစ်လမပါဘူး,Gojo Joestar
ဆိုင်လိုက်,Gojo Joestar
နွားသနားပါတယ်ကိုစောင့်နေတာ,Gojo Joestar
ဘွန်မာ,Gojo Joestar
လုပ်လိုက်စမ်းပါ,Gojo Joestar
အဲ့ရင်ကိုကိုင်မှာ,Gojo Joestar
သူငြင်းရင်ချုပ်ကြမ်းမည်,Gojo Joestar
ရဲ့အဖေဆီကအကျင့်ကူးကုန်တာ,Gojo Joestar
ကိုယ့်ဖက်ကကြင်နာတွေမင့်သိဖို့လိုပြီ,Gojo Joestar
ဝင်းဉီးနဲ့လားမသိဘူး,Gojo Joestar
နွားမလေးကင်မ်နွားမလေးကင်မ်,Gojo Joestar
ကင်းစီးကဘာတုန်းလို့,Gojo Joestar
ပြီးပြီ,Gojo Joestar
ရှင်းပြမယ်,Gojo Joestar
ကသူကဆိုတဲ့စိတ်ရောဂါရှိတယ်အဲ့တာကဘာလဲဆိုတော့လူတစ်ယောက်ထဲမှာအများကြီးဖြစ်နေတာညဖက်ဆိုလဲတခြားလူစိတ်ဖြစ်ပြီးထထသွားနေလို့အစမှာကြိုတွေချည်ထားရတာ,Gojo Joestar
ဟိုပိုးကောင်လိုဟာကရဲ့အစွမ်းပါတဲ့ဟာနဂိုကတည်းကတွေများနေတဲ့ကောင်စီရောက်သွားတော့ကတစ်ယောက်သူကတစ်ယောက်လိုတွေဖြစ်ကုန်တာ,Gojo Joestar
အဲ့ပိုးကောင်လိုဟာဘယ်ကရလဲဘာလဲကတော့နောက်မှပါမယ်ထင်တယ်,Gojo Joestar
ညမှထပြီးဖြစ်ချင်ရာဖြစ်တာကအဲ့ကနဲ့ဆိုင်တယ်ထင်တယ်နေ့ဖက်ဆိုအစွမ်းမရှိဘူးလို့တော့ဖတ်ဖူးတယ်,Gojo Joestar
ဒီမှာကမီးပြန်လာတော့မှာ,Gojo Joestar
တာ့တာ,Gojo Joestar
နွားကြီး,Gojo Joestar
အဲ့မကြိုက်ဘူးငါတော့,Gojo Joestar
ပေါတောတောနဲ့,Gojo Joestar
ကပဲ,Gojo Joestar
ပိုင်းကောင်းသလောက်တွေမှာဠိလိုလိုမှိုလိုလိုနဲ့,Gojo Joestar
မကြိုက်ရင်နောက်မပြောတော့ပါဘူး,Gojo Joestar
ဒီောက်ကီးဘုတ်,Gojo Joestar
ဘာလို့ငို,Gojo Joestar
ဘယ်လို,Gojo Joestar
အမေဆူးလဲမပါဘူးကိုးဂိတ်ဖြစ်ရအောင်,Gojo Joestar
